(14,15,K)
(14,16,B)
(14,17,B)
(14,18,B)
(14,19,B)
(14,20,K)
(14,21,B)
(14,22,B)
(14,23,B)
(14,24,K)
(14,25,B)
(14,26,B)
(14,27,B)
(14,28,K)
(14,29,B)
(14,30,B)
(14,31,B)
(14,32,B)
(14,33,K)
(14,34,B)
(14,35,B)
(14,36,B)
(14,37,B)
(14,38,B)
(14,39,B)
(14,40,K)
(14,41,B)
(14,42,K)
(14,43,B)
(14,44,B)
(14,45,B)
(14,46,K)
(14,47,B)
(14,48,B)
(14,49,B)
(15,0,K)
(15,1,K)
(15,2,K)
(15,3,B)
(15,4,K)
(15,5,B)
(15,6,K)
(15,7,B)
(15,8,K)
(15,9,B)
(15,10,B)
(15,11,B)
(15,12,B)
(15,13,B)
(15,14,K)
(15,15,B)
(15,16,B)
(15,17,B)
(15,18,B)
(15,19,B)
(15,20,K)
(15,21,B)
(15,22,B)
(15,23,B)
(15,24,B)
(15,25,B)
(15,26,B)
(15,27,B)
(15,28,B)
(15,29,B)
(15,30,K)
(15,31,K)
(15,32,B)
(15,33,K)
(15,34,B)
(15,35,B)
(15,36,B)
(15,37,B)
(15,38,B)
(15,39,B)
(15,40,B)
(15,41,B)
(15,42,B)
(15,43,K)
(15,44,K)
(15,45,K)
(15,46,K)
(15,47,B)
(15,48,B)
(15,49,B)
(16,0,K)
(16,1,B)
(16,2,B)
(16,3,B)
(16,4,B)
(16,5,B)
(16,6,B)
(16,7,K)
(16,8,B)
(16,9,K)
(16,10,K)
(16,11,B)
(16,12,B)
(16,13,B)
(16,14,K)
(16,15,B)
(16,16,B)
(16,17,K)
(16,18,B)
(16,19,B)
(16,20,B)
(16,21,B)
(16,22,K)
(16,23,B)
(16,24,B)
(16,25,B)
(16,26,K)
(16,27,B)
(16,28,K)
(16,29,K)
(16,30,B)
(16,31,K)
(16,32,B)
(16,33,K)
(16,34,B)
(16,35,K)
(16,36,B)
(16,37,B)
(16,38,B)
(16,39,K)
(16,40,B)
(16,41,B)
(16,42,K)
(16,43,B)
(16,44,B)
(16,45,B)
(16,46,B)
(16,47,B)
(16,48,B)
(16,49,B)
(17,0,B)
(17,1,B)
(17,2,B)
(17,3,B)
(17,4,K)
(17,5,B)
(17,6,K)
(17,7,B)
(17,8,K)
(17,9,B)
(17,10,K)
(17,11,B)
(17,12,B)
(17,13,B)
(17,14,K)
(17,15,B)
(17,16,K)
(17,17,B)
(17,18,B)
(17,19,B)
(17,20,B)
(17,21,B)
(17,22,B)
(17,23,B)
(17,24,B)
(17,25,B)
(17,26,B)
(17,27,K)
(17,28,B)
(17,29,K)
(17,30,B)
(17,31,B)
(17,32,B)
(17,33,B)
(17,34,K)
(17,35,B)
(17,36,K)
(17,37,K)
(17,38,B)
(17,39,B)
(17,40,B)
(17,41,B)
(17,42,B)
(17,43,K)
(17,44,B)
(17,45,B)
(17,46,K)
(17,47,B)
(17,48,K)
(17,49,B)
(18,0,B)
(18,1,B)
(18,2,K)
(18,3,B)
(18,4,B)
(18,5,B)
(18,6,B)
(18,7,B)
(18,8,K)
(18,9,K)
(18,10,K)
(18,11,B)
(18,12,B)
(18,13,B)
(18,14,K)
(18,15,B)
(18,16,B)
(18,17,B)
(18,18,B)
(18,19,B)
(18,20,B)
(18,21,B)
(18,22,B)
(18,23,B)
(18,24,B)
(18,25,K)
(18,26,B)
(18,27,B)
(18,28,B)
(18,29,B)
(18,30,B)
(18,31,K)
(18,32,B)
(18,33,B)
(18,34,B)
(18,35,B)
(18,36,B)
(18,37,B)
(18,38,B)
(18,39,B)
(18,40,B)
(18,41,B)
(18,42,B)
(18,43,K)
(18,44,K)
(18,45,B)
(18,46,B)
(18,47,B)
(18,48,K)
(18,49,B)
(19,0,B)
(19,1,B)
(19,2,B)
(19,3,K)
(19,4,B)
(19,5,B)
(19,6,B)
(19,7,B)
(19,8,B)
(19,9,K)
(19,10,B)
(19,11,B)
(19,12,B)
(19,13,K)
(19,14,B)
(19,15,B)
(19,16,B)
(19,17,B)
(19,18,K)
(19,19,B)
(19,20,B)
(19,21,B)
(19,22,B)
(19,23,B)
(19,24,B)
(19,25,B)
(19,26,B)
(19,27,B)
(19,28,B)
(19,29,K)
(19,30,B)
(19,31,K)
(19,32,K)
(19,33,B)
(19,34,K)
(19,35,K)
(19,36,B)
(19,37,B)
(19,38,K)
(19,39,K)
(19,40,B)
(19,41,K)
(19,42,B)
(19,43,B)
(19,44,K)
(19,45,B)
(19,46,B)
(19,47,B)
(19,48,B)
(19,49,B)
(20,0,K)
(20,1,B)
(20,2,K)
(20,3,B)
(20,4,K)
(20,5,K)
(20,6,B)
(20,7,B)
(20,8,B)
(20,9,K)
(20,10,B)
(20,11,B)
(20,12,B)
(20,13,K)
(20,14,K)
(20,15,B)
(20,16,K)
(20,17,B)
(20,18,B)
(20,19,B)
(20,20,B)
(20,21,B)
(20,22,B)
(20,23,K)
(20,24,B)
(20,25,B)
(20,26,B)
(20,27,B)
(20,28,B)
(20,29,B)
(20,30,K)
(20,31,K)
(20,32,K)
(20,33,B)
(20,34,B)
(20,35,K)
(20,36,B)
(20,37,B)
(20,38,B)
(20,39,B)
(20,40,K)
(20,41,B)
(20,42,K)
(20,43,B)
(20,44,B)
(20,45,B)
(20,46,K)
(20,47,B)
(20,48,B)
(20,49,B)
(21,0,B)
(21,1,B)
(21,2,B)
(21,3,B)
(21,4,B)
(21,5,B)
(21,6,B)
(21,7,K)
(21,8,B)
(21,9,B)
(21,10,B)
(21,11,B)
(21,12,K)
(21,13,B)
(21,14,B)
(21,15,B)
(21,16,B)
(21,17,K)
(21,18,B)
(21,19,B)
(21,20,B)
(21,21,B)
(21,22,B)
(21,23,B)
(21,24,B)
(21,25,K)
(21,26,B)
(21,27,B)
(21,28,B)
(21,29,B)
(21,30,B)
(21,31,B)
(21,32,B)
(21,33,K)
(21,34,B)
(21,35,K)
(21,36,B)
(21,37,B)
(21,38,K)
(21,39,B)
(21,40,K)
(21,41,B)
(21,42,B)
(21,43,K)
(21,44,K)
(21,45,B)
(21,46,K)
(21,47,K)
(21,48,B)
(21,49,B)
(22,0,B)
(22,1,B)
(22,2,K)
(22,3,K)
(22,4,B)
(22,5,B)
(22,6,K)
(22,7,B)
(22,8,B)
(22,9,B)
(22,10,B)
(22,11,B)
(22,12,B)
(22,13,K)
(22,14,K)
(22,15,K)
(22,16,B)
(22,17,K)
(22,18,B)
(22,19,K)
(22,20,B)
(22,21,K)
(22,22,B)
(22,23,K)
(22,24,B)
(22,25,K)
(22,26,K)
(22,27,B)
(22,28,K)
(22,29,B)
(22,30,K)
(22,31,K)
(22,32,B)
(22,33,B)
(22,34,B)
(22,35,B)
(22,36,B)
(22,37,B)
(22,38,B)
(22,39,K)
(22,40,B)
(22,41,K)
(22,42,K)
(22,43,K)
(22,44,K)
(22,45,B)
(22,46,B)
(22,47,B)
(22,48,K)
(22,49,K)
(23,0,B)
(23,1,B)
(23,2,B)
(23,3,B)
(23,4,B)
(23,5,B)
(23,6,K)
(23,7,B)
(23,8,K)
(23,9,B)
(23,10,B)
(23,11,K)
(23,12,K)
(23,13,B)
(23,14,B)
(23,15,K)
(23,16,B)
(23,17,K)
(23,18,B)
(23,19,K)
(23,20,K)
(23,21,B)
(23,22,K)
(23,23,B)
(23,24,K)
(23,25,K)
(23,26,B)
(23,27,B)
(23,28,B)
(23,29,B)
(23,30,K)
(23,31,B)
(23,32,B)
(23,33,B)
(23,34,K)
(23,35,B)
(23,36,B)
(23,37,B)
(23,38,K)
(23,39,K)
(23,40,B)
(23,41,K)
(23,42,B)
(23,43,B)
(23,44,K)
(23,45,K)
(23,46,K)
(23,47,K)
(23,48,K)
(23,49,B)
(24,0,B)
(24,1,B)
(24,2,K)
(24,3,B)
(24,4,B)
(24,5,B)
(24,6,K)
(24,7,K)
(24,8,K)
(24,9,B)
(24,10,B)
(24,11,B)
(24,12,B)
(24,13,B)
(24,14,B)
(24,15,K)
(24,16,K)
(24,17,B)
(24,18,B)
(24,19,K)
(24,20,B)
(24,21,B)
(24,22,B)
(24,23,K)
(24,24,B)
(24,25,B)
(24,26,B)
(24,27,B)
(24,28,B)
(24,29,B)
(24,30,K)
(24,31,K)
(24,32,B)
(24,33,K)
(24,34,B)
(24,35,B)
(24,36,K)
(24,37,K)
(24,38,K)
(24,39,B)
(24,40,B)
(24,41,B)
(24,42,K)
(24,43,B)
(24,44,B)
(24,45,B)
(24,46,B)
(24,47,K)
(24,48,B)
(24,49,B)
(25,0,K)
(25,1,K)
(25,2,B)
(25,3,B)
(25,4,B)
(25,5,K)
(25,6,B)
(25,7,B)
(25,8,B)
(25,9,B)
(25,10,B)
(25,11,B)
(25,12,B)
(25,13,K)
(25,14,B)
(25,15,B)
(25,16,B)
(25,17,B)
(25,18,B)
(25,19,B)
(25,20,K)
(25,21,B)
(25,22,K)
(25,23,K)
(25,24,K)
(25,25,B)
(25,26,B)
(25,27,B)
(25,28,B)
(25,29,B)
(25,30,B)
(25,31,B)
(25,32,B)
(25,33,B)
(25,34,K)
(25,35,K)
(25,36,K)
(25,37,K)
(25,38,B)
(25,39,B)
(25,40,K)
(25,41,B)
(25,42,B)
(25,43,B)
(25,44,B)
(25,45,B)
(25,46,K)
(25,47,B)
(25,48,B)
(25,49,K)
(26,0,B)
(26,1,K)
(26,2,B)
(26,3,B)
(26,4,B)
(26,5,B)
(26,6,B)
(26,7,K)
(26,8,K)
(26,9,B)
(26,10,K)
(26,11,B)
(26,12,B)
(26,13,B)
(26,14,B)
(26,15,B)
(26,16,B)
(26,17,B)
(26,18,B)
(26,19,B)
(26,20,B)
(26,21,B)
(26,22,B)
(26,23,K)
(26,24,B)
(26,25,B)
(26,26,B)
(26,27,B)
(26,28,B)
(26,29,B)
(26,30,B)
(26,31,K)
(26,32,B)
(26,33,B)
(26,34,B)
(26,35,B)
(26,36,B)
(26,37,K)
(26,38,B)
(26,39,B)
(26,40,K)
(26,41,B)
(26,42,B)
(26,43,K)
(26,44,B)
(26,45,B)
(26,46,B)
(26,47,B)
(26,48,B)
(26,49,K)
(27,0,K)
(27,1,B)
(27,2,B)
(27,3,B)
(27,4,K)
(27,5,B)
(27,6,K)
(27,7,K)
(27,8,B)
(27,9,K)
(27,10,K)
(27,11,K)
(27,12,K)
(27,13,B)
(27,14,K)
(27,15,K)
(27,16,B)
(27,17,B)
(27,18,B)
(27,19,B)
(27,20,B)
(27,21,B)
(27,22,K)
(27,23,B)
(27,24,B)
(27,25,K)
(27,26,B)
(27,27,K)
(27,28,K)
(27,29,B)
(27,30,B)
(27,31,B)
(27,32,B)
(27,33,B)
(27,34,K)
(27,35,B)
(27,36,K)
(27,37,B)
(27,38,K)
(27,39,K)
(27,40,K)
(27,41,B)
(27,42,K)
(27,43,K)
(27,44,B)
(27,45,K)
(27,46,K)
(27,47,K)
(27,48,B)
(27,49,K)
(28,0,B)
(28,1,B)
(28,2,B)
(28,3,B)
(28,4,B)
(28,5,B)
(28,6,K)
(28,7,B)
(28,8,B)
(28,9,B)
(28,10,B)
(28,11,B)
(28,12,K)
(28,13,B)
(28,14,B)
(28,15,B)
(28,16,B)
(28,17,B)
(28,18,B)
(28,19,B)
(28,20,B)
(28,21,B)
(28,22,B)
(28,23,K)
(28,24,K)
(28,25,B)
(28,26,K)
(28,27,B)
(28,28,B)
(28,29,B)
(28,30,K)
(28,31,K)
(28,32,K)
(28,33,B)
(28,34,K)
(28,35,B)
(28,36,B)
(28,37,B)
(28,38,B)
(28,39,B)
(28,40,B)
(28,41,B)
(28,42,B)
(28,43,B)
(28,44,B)
(28,45,B)
(28,46,B)
(28,47,B)
(28,48,B)
(28,49,B)
(29,0,B)
(29,1,K)
(29,2,K)
(29,3,B)
(29,4,K)
(29,5,B)
(29,6,K)
(29,7,B)
(29,8,K)
(29,9,B)
(29,10,B)
(29,11,B)
(29,12,B)
(29,13,B)
(29,14,B)
(29,15,B)
(29,16,B)
(29,17,B)
(29,18,K)
(29,19,B)
(29,20,B)
(29,21,B)
(29,22,K)
(29,23,B)
(29,24,B)
(29,25,B)
(29,26,B)
(29,27,B)
(29,28,B)
(29,29,B)
(29,30,K)
(29,31,B)
(29,32,B)
(29,33,B)
(29,34,B)
(29,35,B)
(29,36,K)
(29,37,K)
(29,38,B)
(29,39,B)
(29,40,K)
(29,41,K)
(29,42,B)
(29,43,B)
(29,44,K)
(29,45,K)
(29,46,B)
(29,47,K)
(29,48,B)
(29,49,K)
(30,0,B)
(30,1,B)
(30,2,K)
(30,3,B)
(30,4,B)
(30,5,B)
(30,6,B)
(30,7,K)
(30,8,B)
(30,9,K)
(30,10,B)
(30,11,B)
(30,12,B)
(30,13,B)
(30,14,B)
(30,15,B)
(30,16,B)
(30,17,B)
(30,18,B)
(30,19,B)
(30,20,K)
(30,21,K)
(30,22,B)
(30,23,B)
(30,24,K)
(30,25,B)
(30,26,K)
(30,27,K)
(30,28,B)
(30,29,K)
(30,30,B)
(30,31,B)
(30,32,B)
(30,33,B)
(30,34,K)
(30,35,B)
(30,36,B)
(30,37,K)
(30,38,B)
(30,39,K)
(30,40,K)
(30,41,B)
(30,42,B)
(30,43,B)
(30,44,B)
(30,45,B)
(30,46,B)
(30,47,B)
(30,48,B)
(30,49,B)
(31,0,B)
(31,1,K)
(31,2,B)
(31,3,B)
(31,4,B)
(31,5,K)
(31,6,B)
(31,7,B)
(31,8,B)
(31,9,B)
(31,10,B)
(31,11,K)
(31,12,B)
(31,13,K)
(31,14,B)
(31,15,K)
(31,16,B)
(31,17,B)
(31,18,B)
(31,19,B)
(31,20,B)
(31,21,B)
(31,22,B)
(31,23,K)
(31,24,K)
(31,25,B)
(31,26,B)
(31,27,K)
(31,28,B)
(31,29,B)
(31,30,B)
(31,31,K)
(31,32,K)
(31,33,B)
(31,34,B)
(31,35,K)
(31,36,K)
(31,37,B)
(31,38,B)
(31,39,B)
(31,40,B)
(31,41,K)
(31,42,B)
(31,43,B)
(31,44,B)
(31,45,B)
(31,46,B)
(31,47,B)
(31,48,K)
(31,49,B)
(32,0,B)
(32,1,B)
(32,2,B)
(32,3,K)
(32,4,K)
(32,5,K)
(32,6,B)
(32,7,B)
(32,8,K)
(32,9,B)
(32,10,B)
(32,11,B)
(32,12,B)
(32,13,B)
(32,14,B)
(32,15,B)
(32,16,K)
(32,17,B)
(32,18,B)
(32,19,K)
(32,20,B)
(32,21,K)
(32,22,K)
(32,23,B)
(32,24,B)
(32,25,B)
(32,26,B)
(32,27,B)
(32,28,B)
(32,29,K)
(32,30,B)
(32,31,B)
(32,32,B)
(32,33,B)
(32,34,K)
(32,35,K)
(32,36,B)
(32,37,B)
(32,38,B)
(32,39,K)
(32,40,K)
(32,41,B)
(32,42,K)
(32,43,B)
(32,44,B)
(32,45,B)
(32,46,K)
(32,47,B)
(32,48,B)
(32,49,B)
(33,0,B)
(33,1,B)
(33,2,B)
(33,3,B)
(33,4,K)
(33,5,K)
(33,6,B)
(33,7,B)
(33,8,B)
(33,9,B)
(33,10,B)
(33,11,B)
(33,12,B)
(33,13,K)
(33,14,K)
(33,15,B)
(33,16,B)
(33,17,K)
(33,18,K)
(33,19,B)
(33,20,B)
(33,21,K)
(33,22,B)
(33,23,K)
(33,24,B)
(33,25,B)
(33,26,B)
(33,27,B)
(33,28,B)
(33,29,B)
(33,30,B)
(33,31,K)
(33,32,B)
(33,33,K)
(33,34,B)
(33,35,B)
(33,36,K)
(33,37,K)
(33,38,B)
(33,39,B)
(33,40,K)
(33,41,B)
(33,42,B)
(33,43,K)
(33,44,B)
(33,45,B)
(33,46,K)
(33,47,K)
(33,48,K)
(33,49,B)
(34,0,B)
(34,1,K)
(34,2,K)
(34,3,B)
(34,4,B)
(34,5,B)
(34,6,K)
(34,7,B)
(34,8,K)
(34,9,K)
(34,10,B)
(34,11,B)
(34,12,B)
(34,13,B)
(34,14,B)
(34,15,B)
(34,16,K)
(34,17,K)
(34,18,B)
(34,19,K)
(34,20,B)
(34,21,K)
(34,22,K)
(34,23,B)
(34,24,K)
(34,25,B)
(34,26,B)
(34,27,B)
(34,28,B)
(34,29,B)
(34,30,B)
(34,31,B)
(34,32,B)
(34,33,B)
(34,34,B)
(34,35,B)
(34,36,B)
(34,37,B)
(34,38,B)
(34,39,B)
(34,40,K)
(34,41,B)
(34,42,K)
(34,43,B)
(34,44,B)
(34,45,B)
(34,46,K)
(34,47,B)
(34,48,K)
(34,49,B)
